Geneid	HISAT2 on data 2 and data 1: aligned reads (BAM)
LIN52	1357
VSX2	4
ABCD4	3692
VRTN	0
SYNDIG1L	16
NPC2	599
MIR4709	0
ISCA2	987
LTBP2	376
KIAA0317	8897
FCF1	2933
YLPM1	20527
PROX2	446
DLST	7743
RPS6KL1	5348
PGF	132
EIF2B2	1791
MLH3	3219
ACYP1	1604
ZC2HC1C	57
NEK9	7031
TMED10	12539
FOS	1420
LOC731223	0
JDP2	117
BATF	2
FLVCR2	114
C14orf1	2255
TTLL5	3699
TGFB3	6103
IFT43	1561
C14orf118	3086
ESRRB	32
VASH1	36887
ANGEL1	3584
C14orf166B	0
IRF2BPL	10016
KIAA1737	7969
ZDHHC22	11793
TMEM63C	4896
NGB	628
MIR1260A	0
POMT2	3089
GSTZ1	322
TMED8	605
SAMD15	164
NOXRED1	149
C14orf133	3189
AHSA1	7106
ISM2	4
SPTLC2	4387
ALKBH1	1002
SLIRP	920
SNW1	5907
C14orf178	53
ADCK1	709
NRXN3	1069
DIO2	1660
LOC100628307	1
CEP128	964
TSHR	44
GTF2A1	2541
SNORA79	4
STON2	2135
SEL1L	10673
FLRT2	16048
LOC283585	0
GALC	2545
GPR65	6
LOC283587	0
KCNK10	2998
SPATA7	1303
PTPN21	3185
ZC3H14	7621
EML5	1938
TTC8	452
FOXN3	18885
LOC400236	15
PRO1768	5
EFCAB11	69
TDP1	1989
KCNK13	2
PSMC1	5430
C14orf102	1997
CALM1	145477
LOC400238	4
TTC7B	2965
RPS6KA5	1507
C14orf159	1409
SNORA11B	0
GPR68	434
CCDC88C	7136
SMEK1	8500
CATSPERB	2
TC2N	455
FBLN5	171
TRIP11	4408
ATXN3	2771
NDUFB1	1719
CPSF2	4023
SLC24A4	28
RIN3	60
LGMN	1388
GOLGA5	2751
CHGA	5515
ITPK1	7213
ITPK1-AS1	2
MOAP1	6355
C14orf109	1036
C14orf142	444
UBR7	5787
BTBD7	5181
UNC79	5503
COX8C	2
PRIMA1	32
FAM181A-AS1	49
FAM181A	101
ASB2	2
LINC00521	0
OTUB2	727
DDX24	13982
IFI27L1	354
IFI27	63
IFI27L2	466
PPP4R4	15
SERPINA10	2
SERPINA6	0
SERPINA1	28
SERPINA11	0
SERPINA9	0
SERPINA12	0
SERPINA4	0
SERPINA5	0
SERPINA3	6
SERPINA13	0
GSC	0
DICER1	13576
MIR3173	1
DICER1-AS1	305
CLMN	309
LINC00341	45
C14orf49	53
SNHG10	567
SCARNA13	0
GLRX5	1855
TCL6	0
TCL1B	2
TCL1A	2
LOC100507043	836
C14orf132	30637
BDKRB2	4
BDKRB1	18
ATG2B	6150
C14orf129	1623
AK7	24
PAPOLA	18861
VRK1	1317
LOC100129345	1
C14orf64	18
C14orf177	2
BCL11B	7824
SETD3	3099
CCNK	3648
CCDC85C	2914
HHIPL1	733
CYP46A1	409
EML1	22583
EVL	19606
DEGS2	39
YY1	6087
SLC25A29	8113
MIR345	1
SLC25A47	0
WARS	3784
WDR25	554
BEGAIN	1545
LINC00523	0
DLK1	2
MIR2392	0
MEG3	4676
MIR770	548
MIR493	0
MIR337	0
MIR665	0
RTL1	2
MIR431	0
MIR433	0
MIR127	0
MIR432	0
MIR136	0
MEG8	10
SNORD113-1	1
SNORD113-2	0
SNORD113-4	1
SNORD113-5	0
SNORD113-6	0
SNORD113-7	0
SNORD113-9	0
SNORD114-1	0
SNORD114-2	0
SNORD114-3	0
SNORD114-4	0
SNORD114-5	0
SNORD114-6	0
SNORD114-7	0
SNORD114-8	0
SNORD114-9	0
SNORD114-10	4
SNORD114-11	0
SNORD114-12	1
SNORD114-13	1
SNORD114-14	0
SNORD114-15	0
SNORD114-16	0
SNORD114-17	0
SNORD114-18	0
SNORD114-19	0
SNORD114-20	0
SNORD114-21	1
SNORD114-22	0
SNORD114-23	0
SNORD114-24	0
SNORD114-25	0
SNORD114-26	1
SNORD114-27	0
SNORD114-28	0
SNORD114-29	0
SNORD114-30	0
SNORD114-31	0
MIR379	0
MIR411	0
MIR299	0
MIR380	0
MIR1197	0
MIR323A	0
MIR758	0
MIR329-1	0
MIR329-2	0
MIR494	0
MIR1193	0
MIR543	0
MIR495	0
MIR376C	0
MIR376A2	0
MIR654	0
MIR376B	0
MIR376A1	0
MIR300	0
MIR1185-1	0
MIR1185-2	0
MIR381	0
MIR487B	0
MIR539	0
MIR889	0
MIR655	0
MIR487A	0
MIR382	0
MIR134	0
MIR668	0
MIR485	0
MIR323B	0
MIR154	0
MIR496	0
MIR377	0
MIR541	0
MIR409	0
MIR412	0
MIR369	0
MIR410	2
MIR656	0
DIO3OS	2
MIR1247	2
DIO3	10
LINC00239	4
PPP2R5C	10629
DYNC1H1	74419
HSP90AA1	101427
WDR20	4702
MOK	1838
ZNF839	1932
CINP	1037
TECPR2	4543
ANKRD9	217
MIR4309	0
RCOR1	6399
TRAF3	6070
AMN	37
CDC42BPB	21401
EXOC3L4	11
TNFAIP2	821
LOC100131366	0
EIF5	19169
SNORA28	3
MARK3	11688
CKB	42924
TRMT61A	1259
BAG5	5675
APOPT1	2158
KLC1	34646
XRCC3	1352
ZFYVE21	2176
PPP1R13B	3592
LOC145216	7
C14orf2	3064
TDRD9	97
ASPG	4
MIR203	0
MIR3545	0
KIF26A	7514
C14orf180	9
TMEM179	640
MIR4710	0
INF2	4523
ADSSL1	25
SIVA1	1063
AKT1	16005
ZBTB42	76
MGC23270	76
KIAA0284	9725
PLD4	161
AHNAK2	4528
C14orf79	779
CDCA4	1175
GPR132	164
JAG2	7023
NUDT14	869
BRF1	6704
BTBD6	4884
PACS2	21021
TEX22	95
MTA1	11000
CRIP2	11871
CRIP1	40
C14orf80	736
TMEM121	734
ELK2AP	0
KIAA0125	0
ADAM6	1
LINC00226	0
LINC00221	0
CHEK2P2	0
HERC2P3	598
GOLGA6L6	0
GOLGA8C	1
NBEAP1	4
POTEB	0
NF1P2	0
LOC348120	0
LOC646214	403
CXADRP2	2
LOC727924	0
OR4M2	0
OR4N4	0
OR4N3P	0
REREP3	0
MIR4509-1	0
MIR4509-2	0
MIR4509-3	0
GOLGA8DP	0
GOLGA6L1	4
TUBGCP5	1635
CYFIP1	8396
NIPA2	4031
NIPA1	7615
LOC283683	284
WHAMMP3	113
GOLGA8IP	4
HERC2P2	5824
HERC2P7	227
GOLGA8E	1
LOC653061	4
MIR4508	0
MKRN3	1340
MAGEL2	428
NDN	5175
PWRN2	0
PWRN1	68
C15orf2	98
SNRPN	65
SNURF	5
SNORD107	0
PAR-SN	328
PAR5	630
SNORD64	0
SNORD108	0
SNORD109B	0
SNORD109A	0
SNORD116-1	6
SNORD116-2	4
SNORD116-3	0
SNORD116-9	0
SNORD116-4	58
SNORD116-7	0
SNORD116-5	0
SNORD116-6	0
SNORD116-8	6
SNORD116-10	0
SNORD116-11	0
SNORD116-12	5
SNORD116-13	6
SNORD116-14	5
SNORD116-15	6
SNORD116-16	1
SNORD116-19	0
SNORD116-17	0
SNORD116-18	2
SNORD116-20	35
SNORD116-21	54
SNORD116-22	11
SNORD116-23	4
SNORD116-24	4
SNORD116-25	0
SNORD116-26	1
SNORD116-27	9
SNORD116-28	7
SNORD116-29	0
IPW	2632
PAR1	45
SNORD115-1	0
SNORD115-2	0
SNORD115-3	0
SNORD115-4	0
SNORD115-5	0
SNORD115-10	0
SNORD115-9	0
SNORD115-12	0
SNORD115-6	2
SNORD115-7	0
SNORD115-8	0
SNORD115-11	0
SNORD115-29	0
SNORD115-36	0
SNORD115-43	0
SNORD115-13	8
SNORD115-14	0
SNORD115-16	0
SNORD115-19	0
SNORD115-17	0
SNORD115-18	0
SNORD115-15	0
SNORD115-21	0
SNORD115-20	2
SNORD115-22	1
PAR4	9
SNORD115-23	0
SNORD115-24	0
SNORD115-25	0
SNORD115-26	3
SNORD115-27	0
SNORD115-28	0
SNORD115-30	0
SNORD115-31	0
SNORD115-32	0
SNORD115-33	0
SNORD115-34	0
SNORD115-35	0
SNORD115-37	0
SNORD115-38	0
SNORD115-39	0
SNORD115-40	1
SNORD115-41	0
SNORD115-42	0
SNORD115-44	0
SNORD115-45	12
SNORD115-47	0
SNORD115-48	0
UBE3A	15970
ATP10A	206
MIR4715	0
LOC100128714	3
LOC503519	0
GABRB3	15775
GABRA5	2317
GABRG3	312
OCA2	3680
HERC2	16739
GOLGA8G	0
GOLGA8F	0
HERC2P9	1971
WHAMMP2	126
LOC100289656	0
LOC646278	34
APBA2	13447
FAM189A1	2738
NDNL2	1158
TJP1	5644
ULK4P3	1
LOC653075	13
DKFZP434L187	29
CHRFAM7A	93
ULK4P2	0
ULK4P1	0
ARHGAP11B	232
LOC100288637	851
FAN1	3996
MTMR10	1646
TRPM1	0
MIR211	0
LOC283710	94
KLF13	12994
OTUD7A	359
CHRNA7	151
LOC100288615	331
ARHGAP11A	3727
SCG5	7229
GREM1	205
FMN1	54
TMCO5B	2
RYR3	5473
AVEN	595
CHRM5	14
C15orf24	1755
PGBD4	375
C15orf29	4119
TMEM85	3812
SLC12A6	8715
NOP10	976
C15orf55	7
LPCAT4	3196
GOLGA8A	12358
MIR1233-1	0
MIR1233-2	0
GOLGA8B	7711
GJD2	33
ACTC1	14
AQR	3886
ZNF770	12081
ANP32AP1	533
ATPBD4	194
MIR3942	1
LOC100507466	8
MIR4510	0
C15orf41	1807
CSNK1A1P1	34
LOC145845	26
MEIS2	21751
TMCO5A	0
SPRED1	5180
FAM98B	3630
RASGRP1	2285
C15orf53	0
C15orf54	0
THBS1	19839
FSIP1	204
GPR176	838
EIF2AK4	4451
SRP14	10748
LOC100131089	250
BMF	557
BUB1B	2008
PAK6	1190
C15orf56	6
ANKRD63	11
PLCB2	463
C15orf52	330
PHGR1	0
DISP2	6373
C15orf23	1702
IVD	3707
BAHD1	4595
CHST14	543
MRPL42P5	89
C15orf57	1163
RPUSD2	584
CASC5	1921
LOC100505648	745
RAD51	485
FAM82A2	2737
GCHFR	298
DNAJC17	991
C15orf62	664
ZFYVE19	1619
PPP1R14D	34
SPINT1	124
RHOV	804
VPS18	2579
DLL4	676
CHAC1	221
INO80	4017
EXD1	4
CHP	3863
OIP5-AS1	12746
OIP5	340
NUSAP1	4333
NDUFAF1	889
RTF1	16269
ITPKA	65
LTK	18
RPAP1	3042
TYRO3	4070
MGA	9847
MIR626	0
MAPKBP1	10869
JMJD7-PLA2G4B	0
JMJD7	745
PLA2G4B	219
SPTBN5	170
MIR4310	0
EHD4	272
PLA2G4E	2
PLA2G4D	3
PLA2G4F	0
VPS39	11644
MIR627	0
TMEM87A	3128
GANC	795
CAPN3	270
ZFP106	8517
SNAP23	1301
LRRC57	1853
HAUS2	2936
STARD9	4338
CDAN1	2637
TTBK2	3141
UBR1	5528
TMEM62	1220
CCNDBP1	1804
EPB42	39
TGM5	0
TGM7	0
LCMT2	1928
ADAL	918
ZSCAN29	4266
TUBGCP4	4063
TP53BP1	16249
MAP1A	11091
PPIP5K1	899
CKMT1B	376
STRC	80
CATSPER2	340
CKMT1A	150
CATSPER2P1	40
PDIA3	8409
ELL3	162
SERF2	2347
SERF2-C15ORF63	0
MIR1282	0
SERINC4	290
C15orf63	13
MFAP1	3551
WDR76	1943
FRMD5	1727
LOC728758	86
CASC4	11863
CTDSPL2	6914
LOC645212	941
EIF3J	6294
SPG11	6270
PATL2	2
B2M	3106
TRIM69	257
C15orf43	0
SORD	1092
DUOX2	10
DUOXA2	2
DUOXA1	18
DUOX1	1449
SHF	5230
SLC28A2	25
GATM	4571
LOC145663	11
SPATA5L1	1541
C15orf48	11
MIR147B	0
SLC30A4	1204
HMGN2P46	9
PLDN	8975
SQRDL	54
SEMA6D	8097
SLC24A5	767
MYEF2	14477
CTXN2	55
SLC12A1	23
DUT	3287
FBN1	1868
CEP152	1062
SHC4	166
EID1	20727
SECISBP2L	17880
COPS2	5678
GALK2	1029
LOC100306975	2
MIR4716	0
C15orf33	84
FGF7	19
DTWD1	1187
ATP8B4	57
SLC27A2	75
HDC	6
GABPB1	2037
FLJ10038	4782
LOC100129387	4504
MIR4712	241
USP8	3757
USP50	3
TRPM7	4283
SPPL2A	1670
AP4E1	2003
LOC100132724	18
TNFAIP8L3	89
CYP19A1	0
MIR4713	0
GLDN	19
DMXL2	11145
SCG3	13545
LYSMD2	502
TMOD2	34918
TMOD3	6055
LEO1	3582
MAPK6	12003
BCL2L10	30
GNB5	4462
MYO5C	273
MIR1266	0
MYO5A	30878
ARPP19	16089
FAM214A	3027
ONECUT1	2
WDR72	9
UNC13C	3161
RSL24D1	9545
RAB27A	451
PIGB	529
CCPG1	1515
DYX1C1-CCPG1	0
MIR628	62
FLJ27352	92
DYX1C1	49
PYGO1	1302
PRTG	193
NEDD4	774
RFX7	11005
TEX9	272
MNS1	364
ZNF280D	8104
LOC145783	1061
TCF12	11312
LOC283663	156
CGNL1	1082
GCOM1	0
MYZAP	18
POLR2M	1444
ALDH1A2	167
AQP9	2
LIPC	0
ADAM10	8291
HSP90AB4P	2
FAM63B	2375
SLTM	10413
RNF111	6834
CCNB2	1623
MYO1E	2542
MIR2116	3
LDHAL6B	4
FAM81A	6929
GCNT3	0
GTF2A2	1917
BNIP2	2629
FOXB1	0
ANXA2	590
NARG2	3395
RORA	2494
VPS13C	11143
C2CD4A	43
C2CD4B	59
MGC15885	2
TLN2	9910
MIR190A	0
TPM1	7358
LACTB	773
RPS27L	940
RAB8B	9203
APH1B	2241
CA12	3599
USP3	6748
LOC100130855	183
FBXL22	55
HERC1	28641
DAPK2	1116
FAM96A	1046
SNX1	9662
SNX22	737
PPIB	3799
CSNK1G1	5369
KIAA0101	1238
TRIP4	2015
ZNF609	18786
OAZ2	7398
RBPMS2	84
MIR1272	0
PIF1	563
PLEKHO2	926
ANKDD1A	2324
SPG21	3149
MTFMT	697
OSTBETA	12
RASL12	97
KBTBD13	0
UBAP1L	302
PDCD7	2341
CLPX	4061
CILP	220
PARP16	1828
IGDCC3	5165
IGDCC4	1676
DPP8	2378
PTPLAD1	10212
C15orf44	1749
SLC24A1	430
DENND4A	3411
MIR4511	0
RAB11A	16284
MEGF11	671
MIR4311	0
DIS3L	2606
TIPIN	651
SCARNA14	0
MAP2K1	2790
SNAPC5	565
RPL4	144490
SNORD18C	52
SNORD18B	16
SNORD16	20
SNORD18A	12
ZWILCH	2864
LCTL	17
SMAD6	147
SMAD3	1377
AAGAB	1222
IQCH	38
LOC100506686	284
C15orf61	428
MAP2K5	1754
SKOR1	169
PIAS1	2964
CALML4	1592
CLN6	1554
FEM1B	6301
ITGA11	189
CORO2B	14253
ANP32A	19537
MIR4312	2
ANP32A-IT1	103
MIR548H4	28
SPESP1	40
NOX5	26
LINC00277	28
GLCE	5818
PAQR5	69
KIF23	1749
RPLP1	37993
LOC145837	38
C15orf50	4
TLE3	17122
MIR629	0
UACA	6445
LARP6	2571
THAP10	584
LRRC49	4434
CT62	5
THSD4	183
NR2E3	27
MYO9A	6651
SENP8	435
GRAMD2	42
PKM2	28475
PARP6	14483
CELF6	2692
HEXA	2450
C15orf34	5
TMEM202	1
ARIH1	9236
MIR630	46
GOLGA6B	3
HIGD2B	0
BBS4	1469
ADPGK	1737
LOC100287559	61
NEO1	38905
HCN4	2181
C15orf60	3
NPTN	9093
CD276	6431
C15orf59	2390
TBC1D21	0
LOC100287616	127
LOXL1	282
STOML1	2686
PML	2777
GOLGA6A	0
LOC283731	2407
ISLR2	80551
ISLR	303
STRA6	232
CCDC33	12
CYP11A1	1
LOC729739	0
SEMA7A	14693
UBL7	2748
LOC440288	208
ARID3B	2293
CLK3	3207
EDC3	6428
CYP1A1	76
CYP1A2	0
CSK	7075
MIR4513	6
LMAN1L	8
CPLX3	200
ULK3	10421
SCAMP2	1203
MPI	1894
C15orf17	10279
COX5A	3978
RPP25	555
SCAMP5	18262
PPCDC	176
C15orf39	414
GOLGA6C	4
GOLGA6D	0
COMMD4	1355
NEIL1	2937
MIR631	148
MAN2C1	6612
SIN3A	7350
PTPN9	4766
SNUPN	1938
IMP3	2017
SNX33	474
CSPG4	1011
ODF3L1	2
DNM1P35	75
MIR4313	1
UBE2Q2	3787
FBXO22	1897
FBXO22-AS1	0
NRG4	223
C15orf27	427
ETFA	1644
TYRO3P	4
ISL2	0
SCAPER	7357
RCN2	6323
PSTPIP1	19
TSPAN3	15416
PEAK1	4081
C15orf5	4
HMG20A	7501
LINGO1	15671
LOC253044	11
LOC645752	4
LOC91450	10
TBC1D2B	2135
SH2D7	215
CIB2	1428
IDH3A	3320
ACSBG1	543
DNAJA4	5375
WDR61	2266
CRABP1	120
IREB2	10437
AGPHD1	58
PSMA4	5699
CHRNA5	303
CHRNA3	188
CHRNB4	204
LOC646938	0
ADAMTS7	6209
MORF4L1	26092
CTSH	136
RASGRF1	1226
LOC729911	3
MIR184	0
ANKRD34C	0
TMED3	2098
KIAA1024	512
ST20-MTHFS	0
MTHFS	40
ST20	202
C15orf37	207
BCL2A1	0
ZFAND6	3182
FAH	50
LOC283688	0
ARNT2	16813
FAM108C1	1811
KIAA1199	407
MIR549	0
MESDC2	2782
MIR4514	0
MESDC1	2159
C15orf26	9
IL16	1116
STARD5	378
TMC3	170
MEX3B	16439
EFTUD1	3153
FAM154B	266
LOC390660	78
GOLGA6L10	124
UBE2Q2P3	9
UBE2Q2P2	6
GOLGA6L9	424
LOC440297	487
LOC727849	113
AGSK1	6
RPS17L	0
RPS17	0
CPEB1	71
LOC283692	70
AP3B2	11705
LOC338963	18
LOC283693	5
SCARNA15	71
FSD2	9
WHAMM	1084
HOMER2	1958
FAM103A1	332
C15orf40	1070
BTBD1	10219
MIR4515	1
TM6SF1	2210
HDGFRP3	16312
BNC1	4
SH3GL3	4911
ADAMTSL3	3276
LOC648809	140
LOC100505679	111
LOC440300	737
LOC388152	919
DNM1P41	126
GOLGA6L5	1247
UBE2Q2P1	878
LOC100506874	32
ZSCAN2	4064
SCAND2	3056
WDR73	3313
NMB	78
SEC11A	2721
ZNF592	6872
ALPK3	378
SLC28A1	4
PDE8A	475
AKAP13	14392
KLHL25	5808
MIR1276	4
AGBL1	8
LOC727915	0
LINC00052	2
NTRK3	6377
LOC283738	1
MRPL46	887
MRPS11	1457
DET1	985
MIR1179	0
MIR7-2	0
MIR3529	0
AEN	664
ISG20	3
ACAN	18
HAPLN3	316
MFGE8	2856
ABHD2	15260
RLBP1	64
FANCI	2333
POLG	4736
MIR9-3	10
LOC254559	9637
RHCG	441
LOC283761	2407
C15orf42	1267
KIF7	1834
PLIN1	20
PEX11A	588
WDR93	51
MESP1	206
MESP2	22
ANPEP	79
AP3S2	92
C15orf38-AP3S2	0
C15orf38	1566
ZNF710	5002
IDH2	6926
SEMA4B	3759
CIB1	394
C15orf58	135
TTLL13	45
NGRN	24556
GABARAPL3	15
ZNF774	427
IQGAP1	5357
CRTC3	4753
BLM	624
FURIN	3527
FES	205
MAN2A2	13095
UNC45A	4385
HDDC3	421
RCCD1	2318
PRC1	4885
VPS33B	2739
SV2B	2211
SLCO3A1	3832
ST8SIA2	30991
C15orf32	12
LOC100144604	15
FAM174B	877
ASB9P1	33
LOC100507217	8620
CHD2	20155
MIR3175	0
RGMA	4868
MCTP2	10
LOC400456	127
LOC145820	0
NR2F2	1220
MIR1469	0
SPATA8	0
LOC91948	2
ARRDC4	2915
FAM169B	0
IGF1R	21040
MIR4714	0
PGPEP1L	3
SYNM	950
TTC23	641
LRRC28	942
MEF2A	6814
LYSMD4	1409
DNM1P46	58
ADAMTS17	103
FLJ42289	18
CERS3	34
LINS	1367
ASB7	1789
ALDH1A3	56
LRRK1	126
CHSY1	3039
SELS	1946
SNRPA1	2073
PCSK6	691
LOC100507472	15
TM2D3	4154
TARSL2	1866
OR4F6	0
OR4F15	0
GPCRLTM7	0
OR4F4	0
FAM138E	2
WASH3P	2028
DDX11L9	0
DDX11L10	1
POLR3K	699
SNRNP25	1482
RHBDF1	164
MPG	1241
NPRL3	3057
HBZ	23
HBM	48
HBA2	3571
HBA1	1205
HBQ1	93
LUC7L	9711
ITFG3	3329
RGS11	785
ARHGDIG	863
PDIA2	1359
AXIN1	4269
MRPL28	2320
TMEM8A	2235
LOC100134368	36
NME4	2485
DECR2	1541
RAB11FIP3	9434
LINC00235	35
SOLH	2907
MIR3176	33
C16orf11	0
NHLRC4	6
PIGQ	4412
RAB40C	4128
WFIKKN1	127
C16orf13	1761
FAM195A	197
WDR90	3904
RHOT2	7532
RHBDL1	174
STUB1	1590
JMJD8	1321
WDR24	2995
FBXL16	6186
METRN	482
FAM173A	759
CCDC78	1327
HAGHL	948
NARFL	2464
MSLN	3
MSLNL	0
MIR662	0
RPUSD1	1363
CHTF18	3334
GNG13	84
PRR25	7
LMF1	4762
SOX8	2230
LOC146336	4
SSTR5	82
C1QTNF8	23
CACNA1H	11876
TPSG1	45
TPSB2	4
TPSAB1	2
TPSD1	18
UBE2I	10051
BAIAP3	914
C16orf42	1595
GNPTG	2028
UNKL	3688
C16orf91	537
CCDC154	364
CLCN7	6768
PTX4	2
TELO2	3693
IFT140	7040
TMEM204	257
CRAMP1L	6918
HN1L	6505
MAPK8IP3	23057
MIR3177	6
NME3	2685
MRPS34	2219
EME2	408
SPSB3	7826
NUBP2	3099
IGFALS	27
HAGH	2265
FAHD1	3115
C16orf73	66
LINC00254	0
HS3ST6	0
SEPX1	560
RPL3L	0
NDUFB10	3033
RPS2	62595
SNORA10	35
SNORA64	82
SNHG9	56
SNORA78	5
RNF151	5
TBL3	2404
NOXO1	447
GFER	2202
SYNGR3	5190
ZNF598	3728
NPW	6
SLC9A3R2	607
NTHL1	1059
TSC2	16388
PKD1	50712
MIR1225	0
MIR4516	0
MIR3180-5	2
RAB26	556
SNORD60	44
TRAF7	8121
CASKIN1	4928
MLST8	2605
C16orf79	576
PGP	2143
E4F1	3358
DNASE1L2	451
ECI1	693
RNPS1	13863
MIR3677	9
MIR940	15
MIR4717	0
ABCA3	16408
ABCA17P	151
CCNF	2053
C16orf59	538
NTN3	172
TBC1D24	6695
ATP6V0C	11137
AMDHD2	834
CEMP1	336
MIR3178	0
PDPK1	7516
LOC652276	621
FLJ42627	1420
ERVK13-1	2410
KCTD5	2818
PRSS27	259
LOC100128788	4
SRRM2	69373
TCEB2	4939
PRSS33	12
PRSS41	0
PRSS21	0
ZG16B	2
PRSS30P	108
PRSS22	0
FLYWCH2	1624
FLYWCH1	4431
KREMEN2	54
PAQR4	2481
PKMYT1	662
LINC00514	12
CLDN9	22
CLDN6	69
TNFRSF12A	23
HCFC1R1	2010
THOC6	987
CCDC64B	0
MMP25	514
IL32	95
ZSCAN10	12
MGC3771	71
ZNF205	1746
ZNF213	3012
OR1F1	68
OR1F2P	0
ZNF200	1160
MEFV	4
FLJ39639	46
ZNF263	3320
TIGD7	2322
ZNF75A	2009
OR2C1	39
MTRNR2L4	63
ZNF434	1477
ZNF174	1146
ZNF597	238
NAA60	3405
C16orf90	2
CLUAP1	2413
NLRC3	623
SLX4	3856
DNASE1	1349
TRAP1	7645
CREBBP	25898
ADCY9	2321
SRL	4
LOC100507501	59
TFAP4	1471
GLIS2	2166
PAM16	7
CORO7-PAM16	0
CORO7	815
VASN	100
DNAJA3	3053
NMRAL1	2029
HMOX2	2201
C16orf5	4528
C16orf96	25
FAM100A	1387
MGRN1	13096
NUDT16L1	2211
ANKS3	2556
C16orf71	204
ZNF500	1851
SEPT12	34
LOC440335	49
ROGDI	5788
GLYR1	12254
UBN1	5745
PPL	93
SEC14L5	98
NAGPA	655
LOC100507589	24
C16orf89	28
ALG1	728
FAM86A	221
RBFOX1	19041
TMEM114	0
METTL22	900
ABAT	13589
TMEM186	652
PMM2	1601
CARHSP1	20668
USP7	18218
C16orf72	5787
MIR548X	0
GRIN2A	1700
ATF7IP2	302
EMP2	1138
TEKT5	19
NUBP1	851
FAM18A	1874
CIITA	16
DEXI	435
CLEC16A	5531
SOCS1	16
TNP2	0
PRM3	0
PRM2	0
PRM1	0
RMI2	527
LITAF	2119
SNN	28322
TXNDC11	1361
ZC3H7A	4921
BCAR4	4
RSL1D1	11189
GSPT1	14592
TNFRSF17	5
SNX29	4761
CPPED1	462
MIR4718	0
SHISA9	8910
ERCC4	2303
MKL2	4742
MIR193B	0
MIR365A	0
PARN	1327
BFAR	3476
PLA2G10	53
ABCC6P2	0
NOMO1	3213
MIR3179-1	0
MIR3179-2	0
MIR3179-3	0
MIR3180-3	0
MIR3180-1	0
MIR3180-2	0
NPIP	1150
PDXDC1	8845
NTAN1	1006
RRN3	8731
MIR3180-4	0
MPV17L	526
C16orf45	14197
KIAA0430	11832
NDE1	944
MIR484	0
MYH11	59
FOPNL	1873
ABCC1	3613
ABCC6	36
NOMO3	451
PKD1P1	5768
XYLT1	6396
NOMO2	2442
ABCC6P1	6
RPS15A	36076
ARL6IP1	32602
SMG1	26583
TMC7	395
COQ7	2889
ITPRIPL2	364
SYT17	190
CLEC19A	9
TMC5	33
GDE1	3221
CCP110	11008
C16orf62	3841
C16orf88	2206
IQCK	724
GPRC5B	4013
GPR139	365
GP2	0
UMOD	0
PDILT	0
ACSM5	4
ACSM2A	0
ACSM2B	0
ACSM1	23
THUMPD1	6764
ACSM3	23
ERI2	1460
LOC81691	775
DCUN1D3	913
LYRM1	2646
DNAH3	15
TMEM159	2818
ZP2	2
ANKS4B	26
CRYM	11012
CRYM-AS1	74
SNX29P1	129
NPIPL3	772
LOC100190986	22
LOC100271836	470
SLC7A5P2	506
METTL9	10571
IGSF6	128
OTOA	50
RRN3P1	1273
UQCRC2	12704
PDZD9	44
C16orf52	3199
VWA3A	74
EEF2K	3077
POLR3E	4487
CDR2	1404
RRN3P3	719
LOC641298	286
LOC100132247	3371
LOC653786	20
MIR548AA2	0
MIR548D2	0
HS3ST2	336
USP31	6814
SCNN1G	84
SCNN1B	5
COG7	2085
GGA2	6969
EARS2	2784
UBFD1	9248
NDUFAB1	2303
PALB2	1156
DCTN5	14215
PLK1	1624
ERN2	9
CHP2	14
PRKCB	20813
CACNG3	884
RBBP6	9210
TNRC6A	13212
SLC5A11	33
ARHGAP17	2803
LOC554206	176
LCMT1	2524
LOC100506655	24
AQP8	30
ZKSCAN2	5405
HS3ST4	9352
C16orf82	4
JMJD5	434
NSMCE1	1584
FLJ21408	15
IL4R	251
IL21R	11
LOC283888	39
GTF3C1	11501
KIAA0556	3294
GSG1L	713
XPO6	9508
SBK1	42547
EIF3CL	0
EIF3C	1
CLN3	2105
APOBR	47
IL27	2
NUPR1	28
CCDC101	1318
SULT1A2	163
SULT1A1	883
ATXN2L	15792
TUFM	8966
MIR4721	0
SH2B1	7584
ATP2A1	177
LOC100289092	53
RABEP2	1575
CD19	22
NFATC2IP	4951
MIR4517	74
SPNS1	3584
LAT	602
RRN3P2	183
SNX29P2	40
LOC606724	12
BOLA2	0
BOLA2B	0
SLX1A	0
SLX1B	0
SLX1A-SULT1A3	0
SLX1B-SULT1A4	0
SULT1A4	0
SULT1A3	0
LOC613038	0
LOC388242	0
LOC440354	596
SLC7A5P1	87
SPN	33
QPRT	308
C16orf54	2
ZG16	0
KIF22	3762
MAZ	27759
PRRT2	21013
C16orf53	5261
MVP	336
CDIPT	5421
LOC440356	19
SEZ6L2	8427
ASPHD1	1844
KCTD13	4985
TMEM219	1911
TAOK2	10218
HIRIP3	4416
INO80E	1611
DOC2A	2477
C16orf92	4
FAM57B	10291
ALDOA	14844
PPP4C	5174
TBX6	117
YPEL3	4507
GDPD3	684
MAPK3	3735
CORO1A	3441
LOC613037	178
LOC595101	74
CD2BP2	8407
TBC1D10B	6420
MYLPF	1
SEPT1	169
ZNF48	3885
ZNF771	413
DCTPP1	2354
SEPHS2	1974
ITGAL	43
MIR4518	0
ZNF768	3529
ZNF747	1375
ZNF764	2325
ZNF688	995
