Geneid	HISAT2 on data 4 and data 3: aligned reads (BAM)
KCNJ9	1499
IGSF8	8210
ATP1A2	23635
ATP1A4	35
CASQ1	566
PEA15	80730
DCAF8	9496
PEX19	3912
COPA	23603
SUMO1P3	214
NCSTN	5638
NHLH1	4298
VANGL2	26966
SLAMF6	6
CD84	152
SLAMF1	0
CD48	4
SLAMF7	2
LY9	0
CD244	0
ITLN1	2
ITLN2	0
F11R	2001
TSTD1	674
USF1	9691
ARHGAP30	110
PVRL4	6
KLHDC9	143
PFDN2	4637
NIT1	1735
DEDD	2974
UFC1	5344
USP21	4638
PPOX	2043
B4GALT3	4003
ADAMTS4	142
NDUFS2	8917
FCER1G	76
APOA2	0
TOMM40L	2319
NR1I3	207
PCP4L1	113
MPZ	278
SDHC	4805
C1orf192	992
FCGR2A	85
HSPA6	84
FCGR3A	203
FCGR2C	1
HSPA7	16
FCGR3B	8
FCGR2B	2
RPL31P11	2
FCRLA	2
FCRLB	62
DUSP12	2627
ATF6	5346
OLFML2B	490
NOS1AP	4200
MIR4654	0
MIR556	6
C1orf111	721
C1orf226	3744
SH2D1B	4
UHMK1	6256
UAP1	2806
DDR2	518
HSD17B7	1474
C1orf110	4
RGS4	179
RGS5	2205
NUF2	1235
PBX1	76881
LOC100505795	24
LMX1A	2
RXRG	510
LOC400794	0
LRRC52	6
MGST3	5744
ALDH9A1	5042
LOC440700	2
TMCO1	5960
UCK2	6458
MIR3658	0
FAM78B	498
MIR921	1
FMO9P	0
POGK	16376
TADA1	4020
ILDR2	2101
MAEL	30
GPA33	2
DUSP27	42
POU2F1	11431
CD247	179
CREG1	2524
RCSD1	540
MPZL1	12648
ADCY10	81
BRP44	3568
DCAF6	5740
GPR161	9197
TIPRL	8373
SFT2D2	915
ANKRD36BP1	1301
TBX19	176
MIR557	0
LOC100505918	0
XCL2	0
XCL1	0
DPT	7
MGC4473	2
ATP1B1	14204
NME7	1869
BLZF1	1598
C1orf114	846
SLC19A2	1827
F5	19
SELP	9
SELL	26
SELE	13
METTL18	465
C1orf112	1168
SCYL3	1768
KIFAP3	18960
METTL11B	18
MIR3119-2	0
MIR3119-1	0
LOC284688	0
GORAB	1295
PRRX1	338
C1orf129	4
FMO3	4
MIR1295A	0
FMO6P	0
FMO2	14
FMO1	295
FMO4	39
TOP1P1	102
PRRC2C	26527
MYOC	4
VAMP4	3434
METTL13	3232
DNM3	18496
DNM3OS	38
MIR214	0
MIR3120	0
MIR199A2	0
C1orf105	0
PIGC	1700
C1orf9	9361
FASLG	0
TNFSF18	0
TNFSF4	79
LOC100506023	49
PRDX6	3861
SLC9A11	109
ANKRD45	1445
LOC730159	0
KLHL20	3313
CENPL	817
DARS2	1731
LOC100506046	155
GAS5	14064
SNORD81	58
SNORD47	139
SNORD80	266
SNORD79	84
SNORD78	37
SNORD44	48
SNORD77	44
SNORD76	98
SNORD75	15
SNORD74	25
ZBTB37	1072
SERPINC1	88
RC3H1	8120
RABGAP1L	7818
GPR52	17
CACYBP	8442
MRPS14	2731
TNN	104
KIAA0040	106
TNR	7515
RFWD2	5050
SCARNA3	4
PAPPA2	1027
ASTN1	18668
MIR488	0
FAM5B	3080
SEC16B	372
LOC730102	217
LOC100302401	186
RASAL2	13150
C1orf49	2
C1orf220	715
MIR4424	2
RALGPS2	5610
ANGPTL1	1122
FAM20B	9335
TOR3A	1902
ABL2	12042
SOAT1	4148
AXDND1	6
NPHS2	0
TDRD5	11
FAM163A	0
TOR1AIP2	6749
TOR1AIP1	4281
CEP350	15448
QSOX1	3860
FLJ23867	592
LHX4	322
LOC100527964	1040
ACBD6	3141
MIR3121	0
XPR1	61722
KIAA1614	1194
STX6	12782
MR1	46
IER5	3226
GM140	0
CACNA1E	35052
ZNF648	15
GLUL	20260
TEDDM1	22
LINC00272	8
RGSL1	4
RNASEL	196
RGS16	415
LOC284648	2
RGS8	524
NPL	299
DHX9	37579
SHCBP1L	0
LAMC1	6910
LAMC2	174
NMNAT2	29068
DKFZP564C196	126
SMG7	14340
NCF2	50
ARPC5	17762
RGL1	10076
APOBEC4	18
GLT25D2	2900
TSEN15	2199
C1orf21	14919
EDEM3	8922
FAM129A	370
RNF2	7726
TRMT1L	1938
SWT1	2635
IVNS1ABP	33724
LOC100288079	16
HMCN1	579
MIR548F1	1
PRG4	72
TPR	19550
C1orf27	2661
OCLM	117
PDC	72
PTGS2	119
PLA2G4A	84
FAM5C	1403
LOC440704	0
RGS18	14
RGS21	35
RGS1	468
RGS13	0
RGS2	1280
UCHL5	4258
TROVE2	3807
GLRX2	348
CDC73	4912
MIR1278	2
B3GALT2	6632
KCNT2	2774
MIR4735	1
CFH	1809
CFHR3	2
CFHR1	21
CFHR4	12
CFHR2	0
CFHR5	2
F13B	0
ASPM	5125
ZBTB41	10132
CRB1	2577
DENND1B	2617
C1orf53	8
LHX9	22
NEK7	1071
ATP6V1G3	2
PTPRC	186
LOC100131234	65
MIR181B1	4
MIR181A1	3
NR5A2	24
FAM58BP	3
C1orf98	0
ZNF281	5611
KIF14	1334
DDX59	1298
CAMSAP2	28000
GPR25	7
C1orf106	191
KIF21B	102615
CACNA1S	41
TMEM9	6418
IGFN1	4
PKP1	35
TNNT2	35
LAD1	0
TNNI1	38
PHLDA3	629
CSRP1	1808
RPS10P7	24
NAV1	42230
MIR1231	0
IPO9	20998
SHISA4	1620
LMOD1	112
TIMM17A	4579
RNPEP	2925
ELF3	4
GPR37L1	59
ARL8A	13368
PTPN7	25
PTPRVP	31
LGR6	32
UBE2T	1712
PPP1R12B	12881
SYT2	1990
KDM5B	28771
KDM5B-AS1	157
LOC641515	15
LOC148709	56
RABIF	2172
KLHL12	5256
ADIPOR1	4289
CYB5R1	1854
LOC401980	0
TMEM183A	867
TMEM183B	0
PPFIA4	4370
MYOG	2
ADORA1	1124
MYBPH	5
CHI3L1	50
CHIT1	13
LOC730227	7
BTG2	2295
FMOD	223
PRELP	547
OPTC	2
ATP2B4	10977
SNORA77	23
LINC00260	185
LAX1	2
ZC3H11A	23738
ZBED6	2908
SNRPE	3778
LINC00303	0
SOX13	423
ETNK2	1479
REN	2
KISS1	0
GOLT1A	10
PLEKHA6	6224
LOC127841	0
PPP1R15B	8022
PIK3C2B	12401
MDM4	14433
LRRN2	3028
NFASC	24885
CNTN2	16128
TMEM81	595
RBBP5	4206
DSTYK	5136
TMCC2	6306
NUAK2	337
KLHDC8A	4820
LOC284576	69
LEMD1	444
MIR135B	14
CDK18	223
LOC284578	37
MFSD4	483
ELK4	5359
SLC45A3	403
NUCKS1	53864
RAB7L1	954
SLC41A1	4039
PM20D1	27
LOC284581	5
SLC26A9	0
FAM72A	93
AVPR1B	5
C1orf186	2
CTSE	6
SRGAP2	27114
IKBKE	165
RASSF5	120
EIF2D	1726
DYRK3	804
MAPKAPK2	2616
IL10	6
IL19	0
IL20	0
IL24	1
FAIM3	40
PIGR	0
FCAMR	0
C1orf116	6
YOD1	3011
PFKFB2	1366
C4BPB	2
C4BPA	3
CD55	201
CR2	0
CR1	31
CR1L	8
CD46	7612
MIR29C	24
MIR29B2	2
LOC148696	18
CD34	1268
PLXNA2	51498
MIR205HG	0
MIR205	0
CAMK1G	510
LAMB3	101
MIR4260	0
G0S2	70
HSD11B1	0
TRAF3IP3	69
C1orf74	147
IRF6	20
DIEXF	3894
SYT14	2953
C1orf133	28
SERTAD4	334
HHAT	262
KCNH1	471
RCOR3	7226
TRAF5	2296
LINC00467	55
RD3	0
SLC30A1	1008
NEK2	851
LPGAT1	14554
INTS7	4895
DTL	1615
MIR3122	5
PPP2R5A	1853
SNORA16B	13
TMEM206	2609
NENF	732
ATF3	81
FAM71A	0
BATF3	38
NSL1	4660
TATDN3	1567
C1orf227	12
FLVCR1-AS1	71
FLVCR1	4414
VASH2	12162
ANGEL2	5105
RPS6KC1	4999
PROX1-AS1	37
LINC00538	6
PROX1	680
SMYD2	3094
PTPN14	893
CENPF	14821
KCNK2	8369
KCTD3	8899
USH2A	48
ESRRG	686
GPATCH2	1280
SPATA17	87
RRP15	2844
LOC728463	25
TGFB2	2274
LOC643723	18
LYPLAL1	905
RNU5F-1	11
SLC30A10	1150
EPRS	16070
BPNT1	1838
IARS2	6589
MIR215	7
MIR194-1	5
RAB3GAP2	8160
MIR664	1
SNORA36B	0
AURKAPS1	122
MARK1	15105
C1orf115	6411
MARC2	994
MARC1	1594
HLX	95
C1orf140	0
DUSP10	517
HHIPL2	54
TAF1A	1652
MIA3	9910
AIDA	2979
BROX	2397
FAM177B	2
DISP1	1272
TLR5	94
SUSD4	1087
C1orf65	8
CAPN8	0
CAPN2	7109
TP53BP2	7926
FBXO28	5616
DEGS1	3566
NVL	4230
MIR320B2	6
CNIH4	1220
WDR26	17726
MIR4742	2
CNIH3	4181
DNAH14	465
LBR	12233
ENAH	29640
SRP9	17416
EPHX1	1036
TMEM63A	620
LEFTY1	87
PYCR2	2456
LEFTY2	4
C1orf55	2909
H3F3A	0
H3F3AP4	0
ACBD3	6086
MIXL1	9
LIN9	1426
PARP1	23432
C1orf95	17129
ITPKB	1569
PSEN2	1216
ADCK3	2136
CDC42BPA	15965
ZNF678	4313
ZNF847P	3
LOC100130093	273
JMJD4	342
SNAP47	3842
PRSS38	0
WNT9A	157
WNT3A	0
ARF1	21868
MIR3620	0
C1orf35	1602
MRPL55	879
GUK1	5870
GJC2	126
IBA57	2214
OBSCN	23314
TRIM11	1667
TRIM17	266
HIST3H3	8
HIST3H2A	1332
HIST3H2BB	99
MIR4666A	21
RNF187	13808
RHOU	7921
DUSP5P	2156
RAB4A	2936
SPHAR	259
C1orf96	20057
ACTA1	120
NUP133	7704
ABCB10	2627
TAF5L	3756
URB2	1879
GALNT2	12561
PGBD5	6267
COG2	1863
AGT	84
CAPN9	14
C1orf198	7532
TTC13	3054
ARV1	1096
FAM89A	134
MIR1182	0
TRIM67	24584
LOC149373	10
C1orf131	1158
GNPAT	6868
EXOC8	3723
C1orf124	1103
EGLN1	10172
SNRPD2P2	0
TSNAX-DISC1	0
TSNAX	2407
LOC100287814	1
DISC1	8
DISC2	2
SIPA1L2	9378
KIAA1383	756
NTPCR	1418
PCNXL2	4478
KIAA1804	454
KCNK1	252
MIR4427	0
SLC35F3	168
MIR4671	0
C1orf31	1025
TARBP1	5162
LOC100506795	35
IRF2BP2	17301
LINC00184	4
LOC100506810	4
TOMM20	31296
SNORA14B	8
RBM34	3053
ARID4B	11121
MIR4753	0
GGPS1	3327
TBCE	2168
B3GALNT2	2592
GNG4	25875
LYST	7817
MIR1537	0
NID1	5756
GPR137B	2534
ERO1LB	3239
EDARADD	512
LGALS8	5882
LGALS8-AS1	12
HEATR1	6146
ACTN2	11443
MTR	8940
RYR2	6583
LOC100130331	0
ZP4	0
LOC339535	36
CHRM3	897
RPS7P5	0
FMN2	6915
GREM2	3864
RGS7	2780
MIR3123	0
FH	3414
KMO	46
OPN3	671
CHML	12567
WDR64	2
EXO1	798
MAP1LC3C	16
PLD5	162
LOC731275	153
CEP170	76243
SDCCAG8	1937
MIR4677	12
AKT3	42830
LOC339529	30
ZNF238	80763
C1orf100	9
ADSS	5944
C1orf101	42
PPPDE1	5026
COX20	1120
HNRNPU-AS1	5621
HNRNPU	77461
EFCAB2	1051
KIF26B	7167
SMYD3	1125
LOC255654	2
TFB2M	894
CNST	4148
SCCPDH	4048
LOC149134	80
AHCTF1	7900
ZNF695	359
ZNF670-ZNF695	2
ZNF670	2537
ZNF669	2052
C1orf229	138
ZNF124	1896
MIR3916	226
VN1R5	2
ZNF496	4208
NLRP3	67
OR2B11	0
OR2W5	0
LOC148824	0
OR2C3	0
C1orf150	4
OR2G2	0
OR2G3	0
OR13G1	0
OR6F1	0
OR1C1	0
OR14A16	0
OR11L1	0
TRIM58	2002
OR2W3	162
OR2T8	2
OR2L13	29
OR2L8	0
OR2AK2	2
OR2L1P	2
OR2L2	2
OR2L3	1
OR2M1P	0
OR2M5	0
OR2M2	0
OR2M3	0
OR2M4	0
OR2T33	2
OR2T12	0
OR2M7	0
OR14C36	0
OR2T4	0
OR2T6	0
OR2T1	0
OR2T2	0
OR2T3	0
OR2T5	0
OR2G6	0
OR2T29	0
OR2T34	0
OR2T10	0
OR2T11	0
OR2T35	0
OR2T27	0
OR14I1	0
LOC646627	0
SH3BP5L	6723
MIR3124	3
ZNF672	2885
ZNF692	6887
PGBD2	801
TUBB8	16
ZMYND11	23327
DIP2C	15789
C10orf108	81
LARP4B	6851
GTPBP4	4222
IDI2	269
IDI2-AS1	352
IDI1	11547
WDR37	4430
LINC00200	6
ADARB2	992
ADARB2-AS1	9
LOC282980	0
LOC399708	2
PFKP	7829
PITRM1	6399
LOC100507034	522
KLF6	20915
LOC100216001	11
LOC338588	0
AKR1E2	210
tAKR	7
AKR1C1	3796
AKR1C2	3345
AKR1C3	119
AKR1CL1	0
AKR1C4	2
UCN3	0
TUBAL3	0
NET1	2289
CALML5	0
CALML3	5
ASB13	1212
FAM208B	9661
GDI2	21797
ANKRD16	988
FBXO18	5053
IL15RA	4
IL2RA	0
RBM17	8125
PFKFB3	15473
MIR3155A	0
MIR3155B	0
LOC399715	60
PRKCQ	473
LOC439949	248
LOC100507127	0
SFMBT2	2386
ITIH5	2375
ITIH2	1019
KIN	2678
ATP5C1	10690
TAF3	1673
FLJ45983	0
GATA3	2
SFTA1P	66
LOC254312	37
CELF2	70725
LOC439950	89
USP6NL	4643
ECHDC3	150
C10orf47	96
LOC219731	62
UPF2	7464
DHTKD1	5338
SEC61A2	5685
NUDT5	1805
CDC123	4484
CAMK1D	4522
MIR4480	0
LOC283070	6371
CCDC3	1678
OPTN	14726
MCM10	1266
UCMA	4
PHYH	1643
SEPHS1	7720
BEND7	657
PRPF18	1993
FRMD4A	24762
MIR1265	0
FAM107B	11242
CDNF	24
HSPA14	1419
SUV39H2	3175
DCLRE1C	2463
MEIG1	21
OLAH	31
ACBD7	1604
C10orf111	52
RPP38	1344
NMT2	6617
LOC100192204	13
FAM171A1	12681
ITGA8	197
FAM188A	4373
PTER	2145
C1QL3	1996
RSU1	4522
CUBN	1153
TRDMT1	1376
VIM	47155
ST8SIA6	133
LOC100128098	3
PTPLA	489
STAM	5035
TMEM236	6
MRC1	37
MIR511-2	0
MIR511-1	0
SLC39A12	73
LOC100129213	0
CACNB2	1386
NSUN6	2480
ARL5B	4446
PLXDC2	637
MIR4675	0
NEBL	4320
C10orf113	0
LOC100128511	21
C10orf114	867
MIR1915	8
C10orf140	2261
MLLT10	6057
DNAJC1	1235
EBLN1	0
LOC100130992	209
COMMD3-BMI1	0
COMMD3	1806
BMI1	817
SPAG6	10
LOC100499489	1234
PIP4K2A	5158
ARMC3	50
MSRB2	1406
PTF1A	0
C10orf67	20
OTUD1	1788
KIAA1217	1277
PRINS	2
MIR603	0
ARHGAP21	64929
PRTFDC1	3086
ENKUR	469
THNSL1	1527
LOC100128811	0
GPR158	886
MYO3A	586
GAD2	1108
APBB1IP	173
LINC00264	1
LOC731789	0
PDSS1	516
ABI1	6784
LINC00202	91
ANKRD26	3727
YME1L1	12446
MASTL	1587
ACBD5	6629
LOC387646	266
PTCHD3	0
RAB18	11924
MKX	77
ARMC4	92
MPP7	239
LOC220906	2820
WAC	19417
BAMBI	183
LOC100507605	0
LYZL1	0
LOC387647	2928
SVIL	6717
MIR604	1
MIR938	2
KIAA1462	4136
MTPAP	4131
LOC729668	33
MAP3K8	395
LYZL2	0
ZNF438	970
ZEB1-AS1	627
ZEB1	15406
ARHGAP12	3573
KIF5B	27936
EPC1	8171
CCDC7	158
C10orf68	181
ITGB1	11479
NRP1	13734
LOC100505583	0
PARD3	1976
CUL2	5584
CREM	902
CCNY	7825
GJD4	14
FZD8	4962
MIR4683	0
ANKRD30A	0
MTRNR2L7	0
ZNF248	10033
ZNF25	7165
ZNF33A	12169
ZNF37A	7883
LOC100129055	4
HSD17B7P2	918
SEPT7L	38
LOC399744	569
ACTR3BP5	0
LOC441666	781
LOC84856	140
ZNF37BP	10204
ZNF33B	8158
BMS1	5425
RET	251
CSGALNACT2	7331
RASGEF1A	716
FXYD4	0
HNRNPF	12268
ZNF487P	454
ZNF239	1378
ZNF485	456
ZNF32-AS3	17
ZNF32	3778
HNRNPA3P1	8
C10orf136	0
LOC100506835	14
LOC283033	0
CXCL12	3456
TMEM72-AS1	286
TMEM72	5
RASSF4	992
C10orf10	302
C10orf25	686
ZNF22	6194
LOC100133308	1
LOC338579	0
MIR3156-1	0
OR13A1	6
ALOX5	64
MARCH8	2815
ZFAND4	778
FAM21C	3332
AGAP4	744
PTPN20B	0
PTPN20A	0
BMS1P5	0
BMS1P1	0
FAM35B	20
SYT15	645
GPRIN2	875
PPYR1	6
LOC643650	37
LOC728643	13
ANXA8	0
ANXA8L1	0
FAM25B	0
FAM25C	0
FAM25G	0
AGAP9	151
LOC642826	24
FAM35B2	15
ANTXRL	0
ANXA8L2	0
FAM21B	182
CTSL1P2	27
ZNF488	298
RBP3	7
GDF2	0
GDF10	134
FRMPD2P1	0
LOC399753	671
FRMPD2	16
MAPK8	10745
ARHGAP22	62
WDFY4	138
LRRC18	4
MIR4294	0
VSTM4	375
LOC100506733	0
FAM170B	0
C10orf128	20
C10orf71	4
DRGX	0
ERCC6	2846
PGBD3	345
CHAT	7
SLC18A3	0
C10orf53	0
OGDHL	521
PARG	1900
AGAP8	311
LOC728407	46
AGAP7	60
MSMB	2
NCOA4	15136
TIMM23	1428
AGAP6	1888
FLJ31813	64
FAM21A	355
ASAH2	10
SGMS1	1560
ASAH2B	223
A1CF	14
PRKG1	1071
MIR605	0
CSTF2T	7294
LOC100506939	10
DKK1	133
MBL2	0
PCDH15	310
MTRNR2L5	0
ZWINT	2022
MIR3924	0
IPMK	3748
CISD1	1456
UBE2D1	4785
TFAM	4125
BICC1	562
LOC728640	30
PHYHIPL	7379
FAM13C	1473
SLC16A9	2157
M1	2
CCDC6	8455
C10orf40	0
ANK3	50140
CDK1	3115
RHOBTB1	4046
TMEM26	32
C10orf107	66
ARID5B	3356
RTKN2	1623
ZNF365	751
ADO	5024
EGR2	60
NRBF2	1251
JMJD1C	19918
MIR1296	2
LOC84989	59
REEP3	2643
ANXA2P3	2
CTNNA3	91
LRRTM3	3554
DNAJC12	133
SIRT1	6759
HERC4	6244
MYPN	2
ATOH7	67
PBLD	1042
HNRNPH3	37471
RUFY2	13532
DNA2	1867
SLC25A16	1381
TET1	5247
CCAR1	13433
SNORD98	34
STOX1	1409
DDX50	3924
DDX21	8258
KIAA1279	6591
SRGN	360
VPS26A	6305
SUPV3L1	2804
HKDC1	632
HK1	21264
TACR2	49
TSPAN15	279
NEUROG3	0
C10orf35	2224
COL13A1	399
H2AFY2	8360
AIFM2	545
TYSND1	1048
SAR1A	12624
PPA1	10798
NPFFR1	21
LRRC20	3636
EIF4EBP2	29814
NODAL	173
KIAA1274	1624
PRF1	7
ADAMTS14	682
C10orf27	1
SGPL1	12504
PCBD1	837
UNC5B	2748
LOC728978	5
SLC29A3	218
CDH23	1706
C10orf105	98
C10orf54	466
PSAP	43310
CHST3	2452
SPOCK2	3710
ASCC1	3466
ANAPC16	2625
DDIT4	2527
DNAJB12	3334
MIR1256	20
MICU1	9902
MCU	3862
MIR4676	0
OIT3	25
PLA2G12B	6
P4HA1	3335
NUDT13	411
ECD	2747
FAM149B1	3273
DNAJC9	5442
C10orf103	684
MRPS16	6931
TTC18	90
ANXA7	2298
MSS51	485
PPP3CB	22445
USP54	5059
MYOZ1	10
SYNPO2L	103
AGAP5	604
BMS1P4	615
SEC24C	15270
FUT11	1148
CHCHD1	1221
KIAA0913	10942
LOC100507331	93
NDST2	4198
CAMK2G	8269
C10orf55	0
PLAU	63
VCL	4095
AP3M1	10486
ADK	1423
KAT6B	22983
DUPD1	2
DUSP13	0
SAMD8	12381
VDAC2	10437
COMTD1	1056
ZNF503-AS1	4
ZNF503	216
ZNF503-AS2	35
C10orf11	10
KCNMA1	5728
DLG5	30812
LOC100128292	218
POLR3A	9853
RPS24	79944
LOC100132987	51
LOC283050	75
ZMIZ1	55986
PPIF	1952
ZCCHC24	1701
EIF5AL1	570
SFTPA2	16
SFTPA1	6
LOC650623	2998
LOC642361	688
LOC100288974	28
MBL1P	23
SFTPD	70
LOC219347	425
FAM213A	1659
PLAC9	114
ANXA11	600
LOC439990	8
MAT1A	4
DYDC1	4
DYDC2	215
C10orf58	10806
TSPAN14	22061
SH2D4B	155
NRG3	3303
GHITM	10670
C10orf99	0
CDHR1	4511
LRIT2	84
LRIT1	0
RGR	163
LOC170425	0
FAM190B	15823
LOC100507470	37
GRID1	2396
MIR346	2
WAPAL	8917
OPN4	0
LDB3	52
BMPR1A	6279
MMRN2	819
SNCG	57
C10orf116	17
AGAP11	97
FAM25A	0
GLUD1	10260
FAM35A	2133
FAM22A	177
LOC728190	704
LOC439994	515
FAM22D	545
LOC728218	11
MIR4678	1
MINPP1	2405
PAPSS2	535
ATAD1	7714
CFL1P1	135
KLLN	114
PTEN	13576
RNLS	162
LIPJ	39
LIPF	2
LIPK	0
LIPN	0
LIPM	0
ANKRD22	6
STAMBPL1	346
ACTA2	787
FAS	275
FAS-AS1	5
MIR4679-2	0
MIR4679-1	0
CH25H	22
LIPA	2192
IFIT2	257
IFIT3	302
IFIT1B	11
IFIT1	284
IFIT5	3426
SLC16A12	268
PANK1	4211
MIR107	0
FLJ37201	176
KIF20B	2161
LOC643529	5241
HTR7	232
RPP30	3344
ANKRD1	9
NUDT9P1	26
PCGF5	2949
LOC100188947	0
HECTD2	6201
PPP1R3C	752
TNKS2	16039
FGFBP3	6676
BTAF1	10553
CPEB3	3228
MARCH5	7392
MARK2P9	26
IDE	1820
KIF11	4249
HHEX	140
EXOC6	4443
CYP26C1	25
CYP26A1	2262
MYOF	718
CEP55	636
O3FAR1	2
RBP4	188
PDE6C	199
FRA10AC1	4036
LGI1	711
SLC35G1	125
PIPSL	240
PLCE1	7524
LOC100128054	204
NOC3L	1732
TBC1D12	3532
HELLS	1066
CYP2C18	3
CYP2C19	0
CYP2C9	2
CYP2C8	322
C10orf129	13
PDLIM1	661
SORBS1	27639
ALDH18A1	6061
TCTN3	1970
ENTPD1	8068
LOC728558	167
C10orf131	37
CC2D2B	34
CCNJ	4348
MIR3157	5
ZNF518A	8398
BLNK	49
DNTT	2
OPALIN	6
TLL2	39
TM9SF3	16551
PIK3AP1	114
LCOR	9656
C10orf12	1702
SLIT1	31091
LOC100505540	5
ARHGAP19-SLIT1	19
ARHGAP19	1443
FRAT1	420
FRAT2	924
RRP12	2366
PGAM1	7311
EXOSC1	1081
ZDHHC16	2423
MMS19	7589
UBTD1	128
ANKRD2	5
HOGA1	50
C10orf62	2
MORN4	4687
PI4K2A	2614
AVPI1	160
MARVELD1	1709
ZFYVE27	7669
SFRP5	24
GOLGA7B	14378
CRTAC1	881
C10orf28	2003
LOXL4	137
PYROXD2	810
MIR1287	0
HPS1	2583
MIR4685	5
HPSE2	10
CNNM1	907
GOT1	3380
NKX2-3	4
SLC25A28	2489
ENTPD7	1232
COX15	4928
CUTC	580
ABCC2	109
DNMBP	1959
DNMBP-AS1	4
CPN1	0
ERLIN1	3451
CHUK	3443
CWF19L1	2566
SNORA12	20
BLOC1S2	4142
PKD2L1	13
SCD	64670
LINC00263	605
WNT8B	10
SEC31B	4700
NDUFB8	5318
HIF1AN	8256
PAX2	0
FAM178A	9306
SEMA4G	6623
MIR608	11
MRPL43	3181
C10orf2	2418
LZTS2	4253
PDZD7	674
SFXN3	7208
KAZALD1	30
TLX1NB	0
TLX1	0
LBX1	0
FLJ41350	0
BTRC	10286
POLL	1815
DPCD	820
MIR3158-2	0
MIR3158-1	0
FBXW4	2157
FGF8	2
NPM3	1002
MGEA5	52519
LOC100289509	139
KCNIP2	2293
C10orf76	4495
HPS6	1163
LDB1	20593
PPRC1	5304
NOLC1	12452
ELOVL3	2
PITX3	0
GBF1	14045
NFKB2	610
PSD	16597
FBXL15	1275
CUEDC2	5592
MIR146B	0
LOC100505761	333
C10orf95	27
TMEM180	1575
ACTR1A	24183
SUFU	4950
TRIM8	6134
ARL3	10896
SFXN2	777
C10orf26	5819
CYP17A1	13
C10orf32-AS3MT	0
C10orf32	1661
AS3MT	23
CNNM2	2283
NT5C2	14933
LOC729020	19
INA	44623
PCGF6	851
TAF5	1767
USMG5	2252
MIR1307	0
PDCD11	8826
CALHM2	458
CALHM1	12
CALHM3	3
NEURL	4045
SH3PXD2A	19133
LOC100505839	15
OBFC1	689
SLK	9001
COL17A1	11
MIR936	0
SFR1	444
WDR96	189
MIR609	0
GSTO1	1540
MIR4482-1	12
GSTO2	53
ITPRIP	2482
CCDC147	215
SORCS3	1684
SORCS1	2494
XPNPEP1	4243
LOC100505933	13
ADD3	7428
MXI1	9903
SMNDC1	3606
DUSP5	190
SMC3	17603
RBM20	206
LOC282997	113
PDCD4	4893
MIR4680	0
BBIP1	2186
SHOC2	9616
RPL13AP6	38
ADRA2A	15421
GPAM	7310
TECTB	4
GUCY2GP	2
ACSL5	490
ZDHHC6	3571
VTI1A	3886
MIR4295	0
LOC143188	99
TCF7L2	1380
HABP2	4
NRAP	2
CASP7	571
C10orf81	0
MIR4483	0
DCLRE1A	2193
NHLRC2	4213
ADRB1	122
C10orf118	5044
MIR2110	0
TDRD1	9
VWA2	133
AFAP1L2	1191
ABLIM1	16300
FAM160B1	6556
TRUB1	3277
ATRNL1	6213
GFRA1	2291
C10orf96	0
PNLIPRP3	0
PNLIP	0
PNLIPRP1	5
PNLIPRP2	0
C10orf82	142
HSPA12A	14526
ENO4	924
KIAA1598	40697
VAX1	382
MIR3663	0
KCNK18	0
SLC18A2	643
PDZD8	3931
EMX2OS	3847
EMX2	3145
RAB11FIP2	6430
CASC2	172
FAM204A	3266
PRLHR	76
C10orf46	5824
NANOS1	1039
EIF3A	30418
SNORA19	7
FAM45A	0
FAM45B	295
SFXN4	1637
PRDX3	5781
GRK5	2833
MIR4681	1
RGS10	164
TIAL1	13666
BAG3	537
INPP5F	25422
MCMBP	8604
SEC23IP	3705
MIR4682	0
PPAPDC1A	467
LOC283089	103
WDR11	6868
FGFR2	10406
ATE1	2229
NSMCE4A	2208
TACC2	9989
BTBD16	0
PLEKHA1	6862
MIR3941	11
ARMS2	24
HTRA1	4205
DMBT1	2
C10orf120	0
FLJ46361	10
CUZD1	0
FAM24B-CUZD1	0
FAM24B	126
LOC399815	34
FAM24A	1
C10orf88	2445
PSTK	502
IKZF5	2366
ACADSB	2834
HMX3	0
HMX2	0
BUB3	9458
GPR26	2365
CPXM2	20
CHST15	7026
OAT	8348
NKX1-2	0
LHPP	475
FAM53B	9211
METTL10	2273
FAM175B	2444
ZRANB1	11150
CTBP2	13640
MIR4296	13
LOC100169752	0
C10orf122	0
LOC283038	35
FLJ37035	123
C10orf137	4364
MMP21	25
UROS	1884
MIR4484	2
BCCIP	4451
DHX32	1611
FANK1	27
ADAM12	590
C10orf90	0
DOCK1	4031
FAM196A	1124
NPS	0
FOXI2	0
CLRN3	0
PTPRE	1609
MKI67	16816
MGMT	186
EBF3	149
MIR4297	1
LOC387723	121
CTAGE7P	204
GLRX3	3858
MIR378C	0
TCERG1L	252
FLJ46300	0
PPP2R2D	4446
BNIP3	4659
JAKMIP3	1343
DPYSL4	11291
STK32C	1725
LRRC27	3050
PWWP2B	959
C10orf91	0
INPP5A	2339
NKX6-2	0
TTC40	333
LOC399829	6
GPR123	1263
KNDC1	3029
UTF1	0
VENTX	0
MIR202	0
ADAM8	352
TUBGCP2	9002
ZNF511	470
CALY	848
PRAP1	42
C10orf125	157
ECHS1	4284
MIR3944	3
PAOX	684
MTG1	2979
SPRN	5381
LOC619207	132
CYP2E1	231
SYCE1	40
SPRNP1	23
