Geneid	HISAT2 on data 10 and data 9: aligned reads (BAM)
DEFA10P	0
DEFA1B	0
DEFA1	0
DEFT1P	0
DEFT1P2	0
DEFA3	0
DEFA5	0
FAM90A13	0
FAM90A14	0
LOC349196	5
FAM90A5	0
FAM90A20	1
FAM66B	27
DEFB109P1B	0
ZNF705G	0
DEFB4B	0
DEFB103B	0
DEFB103A	0
SPAG11B	0
DEFB104A	0
DEFB104B	0
DEFB106A	0
DEFB106B	0
DEFB105B	0
DEFB105A	0
DEFB107A	0
DEFB107B	0
FAM90A7P	0
FAM90A7	0
FAM90A19	0
FAM90A18	0
FAM90A8	0
FAM90A9	0
FAM90A10	0
FAM90A10P	0
SPAG11A	0
DEFB4A	0
LOC100132396	0
FAM66E	3
MIR548I3	0
FLJ10661	31
SGK223	260
CLDN23	16
MFHAS1	148
ERI1	183
MIR4660	0
PPP1R3B	84
LOC157273	0
TNKS	1076
MIR597	0
LOC157627	1674
MIR124-1	0
MSRA	246
PRSS55	0
RP1L1	2
C8orf74	0
SOX7	68
PINX1	80
MIR1322	0
XKR6	2
MIR598	0
MTMR9	520
SLC35G5	0
TDH	11
C8orf12	18
FAM167A	2272
BLK	2
LINC00208	0
GATA4	0
NEIL2	591
FDFT1	1492
CTSB	4695
DEFB136	0
DEFB135	0
DEFB134	0
DEFB130	0
LOC100133267	0
ZNF705D	0
FAM66D	8
LOC392196	4
USP17L2	1
FAM90A2P	2
FAM86B1	20
FAM66A	20
DEFB109P1	0
FAM90A25P	0
FAM86B2	6
LOC100506990	96
LONRF1	548
MIR3926-1	0
MIR3926-2	0
LOC340357	0
KIAA1456	370
DLC1	1788
C8orf48	20
SGCZ	17
MIR383	0
TUSC3	367
MSR1	2
FGF20	2
EFHA2	515
ZDHHC2	954
CNOT7	795
VPS37A	339
MTMR7	152
SLC7A2	919
PDGFRL	51
MTUS1	1846
FGL1	50
PCM1	2113
ASAH1	2536
NAT1	12
NAT2	0
PSD3	2154
LOC100128993	0
SH2D4A	55
CSGALNACT1	1008
INTS10	779
LPL	617
SLC18A1	4
ATP6V1B2	2126
LZTS1	1642
LOC286114	1
GFRA2	234
DOK2	28
XPO7	1174
NPM2	460
FGF17	299
EPB49	3941
FAM160B2	1017
NUDT18	89
HR	795
REEP4	69
LGI3	990
SFTPC	40
BMP1	370
PHYHIP	3659
MIR320A	0
POLR3D	147
PIWIL2	4
SLC39A14	234
PPP3CC	228
SORBS3	2617
PDLIM2	790
C8orf58	179
KIAA1967	1464
BIN3	235
FLJ14107	1
EGR3	649
PEBP4	77
RHOBTB2	2396
TNFRSF10B	207
LOC286059	2
LOC254896	1
TNFRSF10C	4
TNFRSF10D	54
TNFRSF10A	15
LOC389641	8
CHMP7	650
R3HCC1	634
LOXL2	55
LOC100507156	4
ENTPD4	574
SLC25A37	200
NKX3-1	44
NKX2-6	0
STC1	4
ADAM28	10
ADAMDEC1	0
ADAM7	0
NEFM	1227
NEFL	1858
DOCK5	231
GNRH1	70
KCTD9	242
CDCA2	0
EBF2	0
PPP2R2A	620
BNIP3L	1655
PNMA2	2426
DPYSL2	8140
ADRA1A	65
STMN4	1206
TRIM35	276
PTK2B	1816
CHRNA2	164
EPHX2	476
CLU	89747
SCARA3	3368
MIR3622B	0
MIR3622A	0
CCDC25	994
ESCO2	0
PBK	4
SCARA5	208
MIR4287	0
C8orf80	0
ELP3	615
PNOC	41
ZNF395	768
FBXO16	54
FZD3	660
MIR4288	0
EXTL3	1422
INTS9	153
HMBOX1	41
KIF13B	1047
DUSP4	104
C8orf75	0
LOC286135	0
MIR3148	0
MIR548O2	0
TMEM66	7647
LEPROTL1	876
MBOAT4	9
DCTN6	950
LOC100128750	7
RBPMS	524
GTF2E2	181
LOC100507341	13
GSR	509
UBXN8	152
PPP2CB	5985
TEX15	80
PURG	272
WRN	179
NRG1	6
FUT10	268
MAK16	152
TTI2	56
RNF122	24
DUSP26	469
UNC5D	76
KCNU1	0
ZNF703	186
ERLIN2	1235
LOC728024	64
PROSC	960
GPR124	1045
BRF2	184
RAB11FIP1	160
GOT1L1	1
ADRB3	4
EIF4EBP1	132
ASH2L	563
STAR	14
LSM1	509
BAG4	462
DDHD2	1253
PPAPDC1B	396
WHSC1L1	606
LETM2	78
FGFR1	2073
C8orf86	2
TACC1	3556
PLEKHA2	628
HTRA4	0
TM2D2	540
ADAM9	930
ADAM32	13
ADAM5P	0
ADAM3A	0
LOC100130964	0
ADAM18	0
ADAM2	0
IDO1	0
IDO2	0
C8orf4	889
ZMAT4	132
SFRP1	325
GOLGA7	1883
GINS4	17
AGPAT6	982
NKX6-3	0
ANK1	195
MIR486	1
KAT6A	1020
AP3M2	945
PLAT	817
IKBKB	511
POLB	226
DKK4	0
VDAC3	1316
SLC20A2	2876
C8orf40	500
CHRNB3	1
CHRNA6	7
THAP1	200
RNF170	897
MIR4469	0
HOOK3	1045
FNTA	1061
SGK196	8
HGSNAT	743
POTEA	0
LINC00293	0
LOC100287846	149
KIAA0146	481
CEBPD	589
PRKDC	1233
MCM4	376
UBE2V2	758
EFCAB1	63
SNAI2	52
C8orf22	2
SNTG1	45
PXDNL	4
PCMTD1	782
ST18	219
FAM150A	0
RB1CC1	4032
NPBWR1	0
OPRK1	19
ATP6V1H	1360
RGS20	1105
TCEA1	1457
LYPLA1	558
MRPL15	613
SOX17	48
RP1	2
XKR4	21
SBF1P1	0
TMEM68	235
TGS1	188
LYN	446
RPS20	5095
SNORD54	3
MOS	0
PLAG1	39
CHCHD7	358
SDR16C5	24
PENK	28
LOC100507632	0
IMPAD1	1345
LOC100507651	0
LOC286177	0
C8orf71	0
FAM110B	352
UBXN2B	706
CYP7A1	0
SDCBP	3790
NSMAF	397
TOX	509
CA8	207
RAB2A	2625
CHD7	618
LOC100130298	5
CLVS1	55
ASPH	3408
MIR4470	0
NKAIN3	53
UG0898H09	3058
GGH	166
TTPA	165
YTHDF3	821
LOC286184	0
LOC100130155	28
MIR124-2	0
LOC401463	2
BHLHE22	66
CYP7B1	82
LINC00251	2
LOC286186	18
ARMC1	588
MTFR1	186
PDE7A	278
DNAJC5B	2
TRIM55	2
CRH	228
LOC100505659	1
LOC100505676	0
RRS1	203
ADHFE1	1043
C8orf46	1899
MYBL1	123
VCPIP1	360
C8orf44-SGK3	0
C8orf44	60
SGK3	1
PTTG3P	0
C8orf45	56
SNHG6	1298
SNORD87	11
TCF24	4
PPP1R42	13
COPS5	818
CSPP1	243
ARFGEF1	631
CPA6	1
PREX2	454
LOC286189	55
C8orf34	52
LOC100505718	0
SULF1	152
SLCO5A1	10
PRDM14	0
NCOA2	171
TRAM1	1555
LOC286190	2
LACTB2	127
XKR9	8
EYA1	315
MSC	88
LOC100132891	80
TRPA1	0
LOC392232	0
KCNB2	20
TERF1	486
C8orf84	79
LOC100130301	1
RPL7	6698
RDH10	273
LOC100128126	2
STAU2	1048
UBE2W	529
TCEB1	1125
TMEM70	243
LY96	20
JPH1	195
GDAP1	882
FLJ39080	0
MIR2052	0
PI15	38
CRISPLD1	100
HNF4G	31
LOC100192378	131
ZFHX4	756
PEX2	950
PKIA	1338
ZC2HC1A	341
IL7	18
STMN2	1413
HEY1	839
MRPS28	502
TPD52	1362
ZBTB10	256
ZNF704	778
PAG1	641
FABP5	534
PMP2	16721
FABP9	0
FABP4	0
FABP12	0
IMPA1	390
SLC10A5	8
ZFAND1	411
CHMP4C	34
SNX16	184
RALYL	297
LRRCC1	409
E2F5	57
C8orf59	237
CA13	33
CA1	2
CA3	28
CA2	1526
REXO1L2P	0
REXO1L1	0
PSKH2	0
ATP6V0D2	0
SLC7A13	0
WWP1	637
FAM82B	1298
CPNE3	1628
CNGB3	0
CNBD1	0
DCAF4L2	0
MMP16	158
RIPK2	132
OSGIN2	677
NBN	625
DECR1	1303
CALB1	103
TMEM64	190
NECAB1	1270
LOC100127983	38
TMEM55A	501
OTUD6B	297
LRRC69	1
MIR4661	0
SLC26A7	68
RUNX1T1	264
FLJ46284	0
C8orf83	429
C8orf87	0
LINC00535	5
FAM92A1	194
RBM12B	169
C8orf39	2
TMEM67	118
MIR378D2	0
PDP1	944
CDH17	2
GEM	357
RAD54B	61
FSBP	0
KIAA1429	607
LOC100288748	0
ESRP1	0
DPY19L4	581
INTS8	362
CCNE2	43
TP53INP1	322
C8orf38	193
MIR3150B	0
MIR3150A	0
PLEKHF2	173
C8orf69	0
C8orf37	128
LOC100616530	1
LOC100500773	0
GDF6	28
UQCRB	5492
MTERFD1	161
PTDSS1	809
SDC2	2329
CPQ	672
TSPYL5	354
MTDH	1222
LAPTM4B	895
MATN2	344
RPL30	6258
SNORA72	8
C8orf47	2
HRSP12	2411
POP1	117
NIPAL2	55
KCNS2	16
STK3	212
OSR2	0
VPS13B	532
MIR599	0
MIR875	0
COX6C	2813
RGS22	28
FBXO43	6
POLR2K	889
SPAG1	100
RNF19A	1006
MIR4471	0
ANKRD46	838
SNX31	2
PABPC1	2247
YWHAZ	7503
FLJ42969	4
ZNF706	1217
NACAP1	15
GRHL2	5
NCALD	1385
RRM2B	784
UBR5	1823
ODF1	2
KLF10	397
AZIN1	2466
ATP6V1C1	1322
C8orf56	23
BAALC	15839
MIR3151	1
LOC100499183	79
FZD6	368
CTHRC1	64
SLC25A32	236
DCAF13	324
RIMS2	2113
TM7SF4	4
DPYS	13
LRP12	319
ZFPM2	184
OXR1	1118
ABRA	0
ANGPT1	125
RSPO2	78
EIF3E	1373
TTC35	1059
TMEM74	54
TRHR	0
NUDCD1	144
ENY2	625
PKHD1L1	0
EBAG9	310
SYBU	923
KCNV1	62
CSMD3	195
MIR2053	0
TRPS1	535
LINC00536	0
EIF3H	1491
UTP23	177
RAD21	3280
RAD21-AS1	5
MIR3610	0
C8orf85	20
SLC30A8	0
MED30	95
EXT1	167
SAMD12	288
SAMD12-AS1	0
TNFRSF11B	96
COLEC10	0
MAL2	590
NOV	590
ENPP2	762
TAF2	249
DSCC1	46
DEPTOR	187
COL14A1	276
MRPL13	350
MTBP	51
SNTB1	611
HAS2	28
HAS2-AS1	9
ZHX2	1037
DERL1	524
WDR67	165
FAM83A	0
LOC100131726	0
MIR4663	2
C8orf76	59
ZHX1-C8ORF76	2
ZHX1	1583
ATAD2	291
WDYHV1	142
FBXO32	741
KLHL38	4
ANXA13	4
FAM91A1	834
FER1L6	53
FER1L6-AS1	0
TMEM65	488
TRMT12	108
RNF139	414
TATDN1	171
NDUFB9	3745
MTSS1	1133
LOC157381	0
ZNF572	38
SQLE	335
KIAA0196	498
NSMCE2	114
TRIB1	583
LOC100130231	19
FAM84B	212
PCAT1	0
POU5F1B	2
LOC727677	0
MYC	52
PVT1	16
MIR1204	0
MIR1205	0
MIR1206	0
MIR1207	0
MIR1208	0
LOC728724	0
GSDMC	24
FAM49B	695
ASAP1	912
LOC100507117	0
ASAP1-IT1	1
ADCY8	381
EFR3A	1808
OC90	0
HHLA1	0
KCNQ3	1140
HPYR1	1
LRRC6	110
TMEM71	53
PHF20L1	731
TG	4
SLA	96
WISP1	20
NDRG1	5136
ST3GAL1	359
ZFAT	88
ZFAT-AS1	0
MIR30B	0
MIR30D	0
LOC286094	0
KHDRBS3	466
FAM135B	163
COL22A1	78
KCNK9	6
TRAPPC9	699
CHRAC1	215
EIF2C2	70
PTK2	2438
DENND3	434
SLC45A4	147
LOC731779	7
GPR20	49
PTP4A3	615
FLJ43860	53
MIR4472-1	0
LINC00051	0
TSNARE1	58
BAI1	4435
ARC	781
JRK	338
PSCA	2
LY6K	5
LOC100288181	114
C8orf55	470
SLURP1	0
LYPD2	0
LYNX1	4127
LY6D	0
GML	0
CYP11B1	0
CYP11B2	0
LOC100133669	25
LY6E	2637
C8orf31	38
LY6H	1320
GPIHBP1	158
ZFP41	250
GLI4	324
ZNF696	188
TOP1MT	132
C8orf51	8
RHPN1	742
MAFA	4
ZC3H3	276
GSDMD	393
C8orf73	58
NAPRT1	332
EEF1D	2191
TIGD5	93
PYCRL	354
TSTA3	362
ZNF623	201
ZNF707	125
BREA2	4
CCDC166	0
MAPK15	95
FAM83H	278
MIR4664	5
LOC100128338	24
SCRIB	2492
MIR937	0
PUF60	2064
NRBP2	3208
EPPK1	16
PLEC	5403
MIR661	0
PARP10	627
GRINA	3797
SPATC1	18
OPLAH	408
EXOSC4	238
GPAA1	1270
CYC1	1650
SHARPIN	764
MAF1	1346
KIAA1875	36
FAM203A	16
HEATR7A	126
SCXA	0
SCXB	0
BOP1	62
HSF1	853
DGAT1	846
SCRT1	921
C8ORFK29	34
FBXL6	252
GPR172A	282
ADCK5	213
CPSF1	990
MIR939	0
MIR1234	0
SLC39A4	110
VPS28	1549
TONSL	84
CYHR1	996
KIFC2	2470
FOXH1	1
PPP1R16A	1010
GPT	285
MFSD3	375
RECQL4	275
LRRC14	499
LRRC24	0
C8orf82	280
ARHGAP39	491
ZNF251	318
ZNF34	150
RPL8	7971
ZNF517	200
ZNF7	242
COMMD5	374
ZNF250	154
ZNF16	112
ZNF252	966
TMED10P1	20
C8orf77	24
C8orf33	1544
WASH1	170
FAM138C	0
FOXD4	10
CBWD1	288
C9orf66	1
DOCK8	120
KANK1	1664
DMRT1	0
DMRT3	4
DMRT2	4
SMARCA2	3612
FLJ35024	0
VLDLR	155
KCNV2	2
KIAA0020	86
RFX3	58
GLIS3	279
GLIS3-AS1	0
SLC1A1	510
C9orf68	28
PPAPDC2	143
CDC37L1	243
AK3	2338
RCL1	76
MIR101-2	0
JAK2	225
INSL6	0
INSL4	0
RLN2	4
RLN1	0
C9orf46	159
CD274	29
PDCD1LG2	2
KIAA1432	362
ERMP1	705
MLANA	2
KIAA2026	746
MIR4665	0
RANBP6	422
IL33	1307
TPD52L3	0
UHRF2	336
GLDC	515
KDM4C	315
C9orf123	565
PTPRD	1067
TYRP1	6
LURAP1L	63
MPDZ	1522
FLJ41200	4
C9orf146	0
NFIB	2113
ZDHHC21	757
CER1	2
FREM1	99
LOC389705	22
TTC39B	38
SNAPC3	631
PSIP1	2753
C9orf93	48
BNC2	113
CNTLN	161
SH3GL2	592
ADAMTSL1	10
MIR3152	0
FAM154A	0
RRAGA	1164
HAUS6	360
SCARNA8	0
PLIN2	282
DENND4C	849
RPS6	11528
ACER2	59
SLC24A2	572
MLLT3	247
MIR4473	0
MIR4474	0
KIAA1797	452
MIR491	0
PTPLAD2	46
IFNB1	0
IFNW1	1
IFNA21	0
IFNA4	0
IFNA7	0
IFNA10	0
IFNA16	0
IFNA17	0
IFNA14	0
IFNA22P	0
IFNA5	0
KLHL9	582
IFNA6	0
IFNA13	0
IFNA2	4
IFNA8	0
IFNA1	0
MIR31HG	7
IFNE	0
MIR31	0
MTAP	269
C9orf53	0
CDKN2A	19
CDKN2B-AS1	3
CDKN2B	90
DMRTA1	16
FLJ35282	2
ELAVL2	249
TUSC1	187
LOC100506422	0
C9orf82	329
PLAA	342
IFT74	144
LRRC19	0
TEK	494
LINC00032	2
C9orf11	0
MOB3B	307
IFNK	0
C9orf72	337
LINGO2	14
MIR876	0
MIR873	0
LOC401497	0
ACO1	903
DDX58	330
TOPORS	349
LOC100129250	72
NDUFB6	803
TAF1L	1
TMEM215	0
APTX	326
DNAJA1	1956
SMU1	1150
B4GALT1	251
SPINK4	0
BAG1	1449
CHMP5	1361
NFX1	560
AQP7	26
AQP3	21
NOL6	513
SUGT1P1	5
ANKRD18B	25
ANXA2P2	126
PTENP1	65
PRSS3	207
UBE2R2	1112
UBAP2	411
SNORD121B	0
SNORD121A	0
DCAF12	369
UBAP1	1191
KIF24	65
NUDT2	239
KIAA1161	1807
C9orf24	401
C9orf25	2092
DNAI1	26
ENHO	10848
CNTFR	2627
LOC415056	0
C9orf23	430
DCTN3	935
ARID3C	2
SIGMAR1	532
GALT	541
IL11RA	449
CCL27	10
CCL19	54
CCL21	1
FAM205A	2
FAM205B	2
KIAA1045	1137
DNAJB5	736
C9orf131	6
VCP	2283
FANCG	190
PIGO	269
STOML2	733
FAM214B	661
UNC13B	905
ATP8B5P	8
RUSC2	1953
FAM166B	7
TESK1	826
MIR4667	0
CD72	19
SIT1	12
RMRP	4
CCDC107	40
C9orf100	42
CA9	12
TPM2	3233
TLN1	3881
CREB3	1198
GBA2	1675
RGP1	104
MSMP	54
NPR2	333
SPAG8	142
HINT2	391
C9orf128	8
TMEM8B	948
FP588	349
OR13J1	6
HRCT1	52
LOC158376	32
OR2S2	0
RECK	280
GLIPR2	273
CCIN	4
CLTA	1413
GNE	354
RNF38	872
MELK	0
MIR4475	0
PAX5	0
MIR4540	0
MIR4476	0
LOC100506710	641
ZCCHC7	223
GRHPR	1272
ZBTB5	216
POLR1E	131
FBXO10	317
TOMM5	625
FRMPD1	100
RG9MTD3	244
EXOSC3	101
DCAF10	389
MCART1	160
SHB	155
ALDH1B1	166
IGFBPL1	4
ANKRD18A	22
FAM201A	15
CNTNAP3	53
FAM75A1	0
FAM75A2	0
LOC653501	0
ZNF658B	0
FAM74A1	0
FAM75A3	0
FAM74A3	0
ZNF658	32
FAM75A5	0
FAM75A4	0
FAM75A7	0
MGC21881	88
KGFLP2	168
LOC643648	0
ANKRD20A2	0
ANKRD20A3	0
FAM95B1	6
FOXD4L2	0
FOXD4L4	0
LOC286297	0
AQP7P3	0
LOC642929	4
FAM75A6	0
CNTNAP3B	2
FAM27C	0
FAM27A	27
KGFLP1	24
FAM74A4	0
FAM74A2	0
LOC442421	31
LOC100133920	0
AQP7P1	0
FAM27B	0
ANKRD20A1	0
LOC642236	13
LOC100132352	16
PGM5P2	2
LOC440896	23
FOXD4L6	6
CBWD6	67
ANKRD20A4	0
FOXD4L5	2
CBWD3	34
CBWD5	0
FOXD4L3	2
LOC572558	0
PGM5	154
C9orf71	2
PIP5K1B	270
FAM122A	357
PRKACG	0
FXN	171
TJP2	1007
FAM189A2	397
APBA1	1190
PTAR1	1661
LOC494558	0
C9orf135	0
MAMDC2	24
LOC100507244	0
LOC100507299	2
SMC5	381
KLF9	1334
TRPM3	104
MIR204	0
TMEM2	373
FAM108B1	349
C9orf85	68
C9orf57	0
GDA	414
ZFAND5	3430
TMC1	24
ALDH1A1	4935
ANXA1	608
RORB	263
TRPM6	43
C9orf40	170
C9orf41	75
C9orf95	277
OSTF1	373
PCSK5	113
RFK	586
RPSAP9	16
GCNT1	82
PRUNE2	1156
PCA3	2
FOXB2	0
LOC100286938	0
VPS13A	417
GNA14	193
GNAQ	654
CEP78	135
PSAT1	5332
TLE4	584
TLE1	1088
FAM75D5	0
FAM75D4	0
FAM75D3	0
FAM75D1	0
RASEF	0
FRMD3	534
C9orf103	412
UBQLN1	1663
GKAP1	225
KIF27	53
C9orf64	151
HNRNPK	6507
MIR7-1	5
RMI1	96
SLC28A3	0
NTRK2	29723
AGTPBP1	475
LOC389765	88
NAA35	277
GOLM1	3694
C9orf153	0
ISCA1	1027
ZCCHC6	199
GAS1	210
LOC440173	0
LOC494127	0
C9orf170	2
DAPK1	608
CTSL1	970
CTSL3	1
CTSL1P8	0
LOC392364	0
C9orf79	0
FAM75C1	4
CDK20	193
FAM75C2	2
SPIN1	2232
NXNL2	5
LOC286238	0
MIR4289	0
C9orf47	29
S1PR3	668
SHC3	3216
CKS2	12
MIR3153	0
SECISBP2	646
SEMA4D	1412
GADD45G	135
UNQ6494	0
LOC286370	1
MIR4290	0
LOC340515	0
DIRAS2	694
SYK	26
LOC100129316	0
AUH	263
NFIL3	200
MIR3910-1	0
MIR3910-2	0
ROR2	42
SPTLC1	1093
LOC100128076	5
LINC00475	0
IARS	733
MIR3651	0
SNORA84	0
NOL8	332
CENPP	21
OGN	613
OMD	327
ASPN	142
ECM2	482
MIR4670	0
IPPK	123
LOC100128361	26
BICD2	649
ANKRD19P	308
ZNF484	102
FGD3	63
SUSD3	0
C9orf89	314
NINJ1	407
WNK2	582
C9orf129	221
FAM120AOS	755
FAM120A	1582
PHF2	1221
MIR4291	0
BARX1	0
PTPDC1	156
MIRLET7A1	0
MIRLET7F1	0
LOC158257	11
MIRLET7D	4
ZNF169	36
FAM22F	1
LOC100132077	5
HIATL1	1006
FBP2	0
FBP1	10
C9orf3	244
MIR2278	0
MIR23B	0
MIR27B	1
MIR3074	1
MIR24-1	0
FANCC	63
PTCH1	807
LOC100507346	2
LINC00476	254
C9orf102	64
LINC00092	307
LOC158435	13
LOC158434	18
HSD17B3	14
SLC35D2	134
ZNF367	36
HABP4	2236
CDC14B	1211
C9orf21	84
LOC441455	6
ZNF510	208
ZNF782	69
LOC100132781	0
LOC441454	2
FAM22G	12
HIATL2	30
CTSL2	16
LOC340508	15
LOC100499484	32
BDAG1	1
C9orf174	0
LOC286359	1
TDRD7	407
TMOD1	272
TSTD2	135
NCBP1	682
XPA	409
FOXE1	0
C9orf156	198
HEMGN	4
ANP32B	1167
NANS	182
TRIM14	332
CORO2A	84
TBC1D2	130
GABBR2	1522
ANKS6	393
GALNT12	39
COL15A1	90
TGFBR1	416
ALG2	235
SEC61B	539
NR4A3	450
LOC441461	29
STX17	650
ERP44	540
INVS	121
TEX10	162
C9orf30	179
C9orf30-TMEFF1	0
TMEFF1	5
MURC	30
LPPR1	588
BAAT	6
MRPL50	211
ZNF189	320
ALDOB	9
C9orf125	145
RNF20	1070
GRIN3A	59
PPP3R2	0
CYLC2	0
SMC2	247
OR13F1	0
OR13C4	0
OR13C3	0
OR13C8	0
OR13C5	0
OR13C2	0
OR13C9	0
OR13D1	0
NIPSNAP3A	573
NIPSNAP3B	75
LOC286367	100
ABCA1	767
SLC44A1	1280
FSD1L	197
FKTN	380
TAL2	4
TMEM38B	174
ZNF462	248
MIR548Q	0
RAD23B	1802
KLF4	391
ACTL7B	0
ACTL7A	0
IKBKAP	715
FAM206A	346
CTNNAL1	365
C9orf5	1444
MIR32	0
C9orf4	70
EPB41L4B	555
PTPN3	85
PALM2	246
PALM2-AKAP2	0
AKAP2	2
C9orf152	0
TXN	1467
TXNDC8	0
SVEP1	41
MUSK	0
LPAR1	3754
OR2K2	0
KIAA0368	1861
ZNF483	84
PTGR1	326
C9orf29	0
DNAJC25	91
DNAJC25-GNG10	0
GNG10	35
C9orf84	8
UGCG	28
MIR4668	0
MIR3134	0
SUSD1	108
PTBP3	414
HSDL2	2761
KIAA1958	39
C9orf80	161
SNX30	515
SLC46A2	6
ZNF883	114
ZFP37	68
LINC00256B	4
LINC00256A	6
SLC31A2	204
FKBP15	422
SLC31A1	520
CDC26	170
PRPF4	332
RNF183	3
WDR31	86
BSPRY	62
HDHD3	250
ALAD	2172
POLE3	462
C9orf43	13
RGS3	569
ZNF618	240
AMBP	2
KIF12	54
COL27A1	466
MIR455	0
ORM1	0
ORM2	1
AKNA	542
DFNB31	224
ATP6V1G1	1390
C9orf91	448
LOC100505478	0
TNFSF15	6
TNFSF8	2
TNC	29
DEC1	0
LINC00474	0
PAPPA	3
ASTN2	618
LOC100128505	0
TRIM32	120
SNORA70C	0
TLR4	797
DBC1	1031
MIR147A	0
CDK5RAP2	674
MEGF9	1691
FBXW2	841
LOC100288842	2
PSMD5	266
LOC253039	367
PHF19	667
TRAF1	276
C5	199
CNTRL	236
RAB14	2219
GSN	4742
STOM	4488
GGTA1P	484
DAB2IP	2223
TTLL11	120
MIR4478	0
NDUFA8	1155
MORN5	22
LHX6	120
RBM18	445
MRRF	209
PTGS1	16
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0
OR1Q1	2
OR1B1	0
OR1L1	0
OR1L3	1
OR1L4	0
OR1L6	0
OR5C1	0
OR1K1	0
PDCL	450
RC3H2	149
SNORD90	0
ZBTB6	198
ZBTB26	50
RABGAP1	1779
GPR21	8
MIR600HG	469
MIR600	0
STRBP	328
CRB2	627
DENND1A	1055
MIR601	0
LHX2	2136
NEK6	1230
PSMB7	546
LOC100129034	2091
GPR144	2
NR5A1	0
NR6A1	6
MIR181A2HG	4
MIR181A2	0
MIR181B2	0
OLFML2A	552
WDR38	10
RPL35	5361
ARPC5L	728
GOLGA1	542
SCAI	529
PPP6C	1401
RABEPK	420
HSPA5	3951
GAPVD1	674
MAPKAP1	2153
PBX3	195
FAM125B	1290
NRON	0
LMX1B	0
ZBTB43	403
ZBTB34	242
RALGPS1	549
ANGPTL2	349
GARNL3	713
SLC2A8	395
ZNF79	29
RPL12	4173
SNORA65	4
LRSAM1	556
FAM129B	1566
STXBP1	3541
MIR3911	6
C9orf117	26
PTRH1	123
TTC16	40
TOR2A	180
SH2D3C	320
MIR3960	1
MIR2861	0
CDK9	1512
FPGS	558
ENG	1303
AK1	1513
MIR4672	0
ST6GALNAC6	5587
ST6GALNAC4	332
PIP5KL1	16
DPM2	511
FAM102A	2364
NAIF1	102
SLC25A25	651
LOC100289019	83
PTGES2	943
LOC389791	6
LCN2	8
C9orf16	1959
CIZ1	1336
DNM1	3626
MIR199B	0
MIR3154	0
GOLGA2	989
SWI5	241
TRUB2	518
COQ4	545
SLC27A4	547
URM1	990
MIR219-2	0
MIR2964A	0
CERCAM	1210
ODF2	364
GLE1	298
SPTAN1	8830
WDR34	356
SET	3522
PKN3	70
ZDHHC12	77
LOC100506100	17
ZER1	2457
TBC1D13	1016
ENDOG	51
C9orf114	553
CCBL1	278
LRRC8A	5104
PHYHD1	485
DOLK	212
NUP188	484
SH3GLB2	3193
FAM73B	611
DOLPP1	292
CRAT	1581
PPP2R4	4087
IER5L	242
C9orf106	0
LOC100506190	143
C9orf50	20
METTL11A	115
ASB6	698
PRRX2	16
PTGES	96
TOR1B	338
TOR1A	458
C9orf78	1323
USP20	807
FNBP1	2021
GPR107	1511
NCS1	12513
ASS1	765
LOC100272217	32
FUBP3	1486
PRDM12	10
EXOSC2	281
ABL1	1611
QRFP	0
FIBCD1	14
LAMC3	527
AIF1L	4277
NUP214	513
FAM78A	165
PPAPDC3	317
PRRC2B	4717
SNORD62B	0
SNORD62A	0
POMT1	713
UCK1	1419
RAPGEF1	2009
MED27	185
NTNG2	861
SETX	1107
TTF1	251
C9orf171	1
BARHL1	0
DDX31	106
GTF3C4	114
AK8	45
C9orf9	77
TSC1	1087
GFI1B	0
GTF3C5	700
CEL	22
CELP	0
RALGDS	1802
GBGT1	126
OBP2B	0
ABO	58
SURF6	602
MED22	781
RPL7A	6399
SNORD24	2
SNORD36B	0
SNORD36A	23
SNORD36C	11
SURF1	970
SURF2	264
SURF4	1390
C9orf96	62
REXO4	401
ADAMTS13	284
C9orf7	487
SLC2A6	303
TMEM8C	0
ADAMTSL2	96
FAM163B	104
DBH	39
SARDH	267
VAV2	747
LINC00094	1201
BRD3	605
WDR5	622
RNU6ATAC	3
RXRA	2292
MIR4669	0
COL5A1	225
MIR3689A	0
MIR3689C	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
FCN2	5
FCN1	12
OLFM1	11593
LOC401557	7
LOC100506599	39
PPP1R26	1520
C9orf116	88
MRPS2	501
LCN1	13
OBP2A	6
PAEP	0
LOC100130954	0
GLT6D1	0
LCN9	0
SOHLH1	350
KCNT1	652
CAMSAP1	803
UBAC1	1250
NACC2	5994
C9orf69	856
LHX3	0
QSOX2	286
DKFZP434A062	20
GPSM1	1245
DNLZ	156
CARD9	60
SNAPC4	299
SDCCAG3	367
PMPCA	872
INPP5E	435
SEC16A	1154
C9orf163	8
NOTCH1	1343
MIR4673	1
MIR4674	0
EGFL7	1519
MIR126	2
AGPAT2	245
FAM69B	603
SNHG7	351
SNORA43	0
SNORA17	0
LCN10	6
LCN6	8
LOC100128593	3
LCN8	2
LCN15	70
TMEM141	536
KIAA1984	57
LOC100131193	27
C9orf86	2806
MIR4292	3
C9orf172	192
PHPT1	1338
MAMDC4	205
EDF1	3061
TRAF2	225
MIR4479	0
FBXW5	2014
C8G	15
